ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,white,female,age,univ_degr,income,wages,self-emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,att_w_US,oper,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met,feedback,lat,long,zip_code,ResponseID,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24
303,4,0,1,0,1,0,1,1,1,1,0,26,1,10,0,0,1,0,0,1,4.4,4,2.25,3.33,2.5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,3,4,4,4,4,5,3,3,5,4,5,2,5,3,1,4,1,,42.28570557,-71.82920074,2144,R_0TmUsFFK76t4dCZ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
304,4,0,1,1,1,1,1,1,1,0,0,21,0,6,1,0,1,0,0,1,3.8,2.83,3.75,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,3,3,3,4,3,3,2,3,3,3,3,4,4,4,3,thank you,44.86349487,-68.84020233,2368,R_1OhvFkVJPErdUc5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
305,4,0,1,0,1,0,1,1,1,1,0,33,1,5,0,1,1,0,0,0,4.2,3.17,2.75,3.33,2.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,2,3,4,3,3,5,3,3,4,3,5,2,4,3,3,3,2,,42.28930664,-71.79440308,1201,R_1UmdGA1GogGWe5n,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
306,4,1,2,0,1,2,1,1,2,1,1,49,0,6,1,0,0,0,1,1,3.4,4.17,2.25,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,2,5,4,5,4,5,2,4,5,5,4,1,5,3,2,2,2,,51.51420593,-0.093093872,2840,R_244JNf9FXQ3l1Fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
307,4,0,0,0,1,2,0,2,1,1,0,19,0,11,1,0,0,1,0,0,3.8,4,1.75,3.33,2.5,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,4,3,5,3,4,3,4,3,3,4,5,4,2,4,4,4,4,5,2,1,1,3,ns,18.9750061,72.82580566,1581,R_25g5cHZf8qidvg1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
308,4,0,1,0,1,0,0,1,1,1,1,29,1,5,0,0,1,0,0,1,3.2,3.33,2,3,3.5,1,2,1,3,1,0,0,0,1,0,0,1,0,1,1,3,4,3,3,3,3,4,4,4,4,4,2,4,3,3,3,2,4,2,2,2,2,,41.83790588,-71.39320374,1929,R_25JOudIl1Bb2gOV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
309,4,2,2,1,2,2,2,1,1,0,1,36,0,6,0,0,1,0,0,0,3.2,3.5,3.75,3.33,2.5,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,3,2,2,2,4,4,4,5,1,2,3,3,4,4,3,4,5,3,Just because a person has the right to do something does not mean its a good idea. / Negative environmental impacts on the land and air are much easier to deal with because administrative agencies in place compared to ocean environments. / Assuming away bird impacts along the New England coase will make me suspicious of any plan since these populations are still in recovery from over hunting during the settlement of the New England coast.,41.60609436,-72.66770172,3467,R_2gZzrWHmgbqM0LP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
310,4,0,1,0,1,0,0,1,1,0,1,28,1,7,1,0,0,1,0,0,2.8,3.33,3.75,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,4,3,5,3,4,4,2,3,2,3,5,2,3,2,5,5,I hope that these wind turbines do happen and they do so with as little impact to the ocean as possible,43.62530518,-70.29550171,2138,R_2iqXzNJaW9GXSdL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
311,4,1,1,0,1,0,0,1,1,1,1,19,0,5,0,1,1,0,0,0,3.8,3.33,2,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,5,5,4,3,4,4,2,4,4,5,1,4,2,1,3,2,,42.97009277,-71.40480042,2703,R_2nuErdw9OW7GWiN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
312,4,0,0,1,1,0,1,0,0,1,1,45,0,4,1,0,1,0,0,0,3.6,3.17,2.75,3.33,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,2,3,3,4,3,5,4,2,3,3,3,2,4,3,3,3,2,Great survey! Thanks!,41.9730072,-71.64219666,2360,R_2uhPW86zEamu8ap,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
313,4,0,1,0,1,0,0,1,1,0,1,18,0,7,1,0,0,1,0,1,4.6,3.83,2.5,3.33,3.5,1,2,1,3,1,0,0,1,1,0,1,1,0,0,1,5,4,4,5,5,2,3,4,5,4,5,4,2,4,3,3,2,5,2,3,4,1,"I'm still so unsure of the wind turbines.  I dislike the look, that is for sure and see more and more on land.  I think I'd rather not have them in the ocean, although we do have great wind here! /  / All the best with your research.",42.11120605,-70.71269989,1826,R_38BQM8ojvtQfXVP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
314,4,1,1,1,1,0,0,0,1,0,0,27,1,5,1,0,0,1,0,0,3.8,3.5,2.25,2.67,2.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,3,1,4,4,3,4,5,4,2,5,3,5,5,1,1,2,3,3,,41.60920715,-71.17440033,77046,R_3eHmgQHFnS4STL7,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
315,4,0,1,0,1,0,1,1,1,1,0,34,1,6,1,0,1,0,0,0,4.8,4,1.5,3,3.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,3,5,5,4,5,5,4,2,4,4,4,2,5,2,1,2,1,,42.37309265,-71.0161972,2886,R_3JiBpZ5qfHDbJtz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
316,4,0,1,0,1,0,1,1,2,1,0,65,1,5,0,0,0,1,0,0,4,3.67,1,2.67,3,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,2,4,1,1,1,1,,42.45860291,-71.35970306,6001,R_3krtH3eq05A5Mpf,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
317,4,0,2,0,2,2,0,1,1,1,1,21,1,2,1,0,0,1,0,1,4.6,4,1.75,3.33,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,4,4,5,5,5,5,5,4,2,4,4,5,1,5,1,1,3,2,,42.24229431,-71.80989838,4038,R_3OavzhNiGtTJt89,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
318,4,0,1,0,1,0,1,1,1,0,1,22,1,1,1,0,1,0,0,0,3.4,3.33,3.5,2.67,3,1,2,1,3,1,0,0,0,1,0,0,1,0,0,0,3,4,3,4,3,2,4,4,4,4,4,4,2,3,3,4,2,4,4,2,4,4,,43.02859497,-89.51809692,6385,R_3pDAcn1zkHA76NT,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
319,4,0,1,0,1,0,1,1,1,1,1,42,1,1,1,0,0,1,0,0,4,4.17,1.75,3.67,2.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,4,5,2,4,5,5,4,2,5,1,1,3,2,no comment,41.68159485,-72.94049835,4330,R_3qvo4fVxSy5Fk0Z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
320,4,0,1,0,1,0,1,1,1,0,1,22,0,6,1,0,0,1,0,0,4,4.33,1,4,3.5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,1,4,5,5,3,2,5,4,5,5,5,1,5,5,4,2,5,1,1,1,1,none,41.70080566,-71.39219666,6037,R_3UfFSPCQ8s6ZIMd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
321,4,2,2,2,2,2,2,2,2,0,1,58,0,4,1,0,0,1,0,0,5,4.33,1.5,2.67,3,2,4,4,2,0,1,0,0,0,1,1,0,0,0,0,5,5,5,5,5,3,5,5,5,5,4,3,3,5,5,5,1,5,1,1,1,3,,42.22380066,-72.64089966,3275,R_3UiZ3C6VnxZkuDr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
322,4,2,2,2,2,2,2,1,1,1,1,32,1,8,1,0,1,0,0,1,3.4,2.83,3.75,2.67,3.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,2,4,4,3,2,4,3,3,2,2,3,4,4,4,3,5,3,,42.15559387,-71.42680359,6042,R_3UTnT50f1jWpaF7,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
323,4,0,1,0,1,0,1,0,1,1,0,28,1,2,1,0,0,1,0,0,4.2,4.17,1.25,3.33,2.5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,4,3,4,4,4,4,5,2,4,5,4,5,3,5,1,1,2,1,,42.12510681,-72.74949646,4981,R_3ViniLdqtYkUM1n,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
324,4,0,1,1,1,0,1,1,1,1,1,23,1,4,0,0,1,0,0,1,4,3.67,3.25,3.33,3.5,1,2,2,3,1,0,0,0,1,0,0,1,0,1,0,4,5,4,3,4,3,4,5,5,4,5,3,3,3,3,4,3,4,4,3,4,2,"In some of the questions toward the end, you didn't give an option that is ""Other"" or ""I wish not to answer"" or an opt out - as a participant, I had to agree to one of the statements even though I didn't agree/disagree with any of them.",42.33459473,-71.03620148,2446,R_3Vjsp8uIcWjkMlL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
325,4,0,1,0,1,0,0,1,1,1,1,25,1,4,0,0,0,1,0,0,4.4,3.83,2,3.67,2.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,4,4,4,4,4,4,5,3,3,5,4,5,2,4,2,2,2,2,,43.64450073,-72.90049744,2155,R_3W76O9yPDdwJxDD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
326,4,0,1,0,1,0,0,1,1,1,1,20,0,8,1,0,0,1,0,0,4.8,4.33,1.75,3.67,2.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,4,5,5,5,3,3,4,5,5,5,5,1,5,5,5,1,5,2,1,3,1,I hope this is part of a planning project.. as long as the biodiversity and health of the oceans are a priority in that development.,41.85270691,-72.73619843,2921,R_42AOFcD8mMn1sNv,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
327,4,1,0,0,1,1,1,1,0,1,0,33,1,5,0,1,0,1,0,0,3.2,3.5,2.5,3,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,3,2,3,4,4,3,4,3,3,3,4,4,3,4,2,2,3,3,,42.29029846,-72.64040375,1462,R_4JwwBo0IGilUEkd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
328,4,1,0,1,1,0,1,1,1,1,0,27,0,2,1,0,0,1,0,0,4.4,3.83,2.75,2.67,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,2,5,1,4,4,5,4,2,5,4,5,1,5,3,4,3,1,,42.12980652,-72.5687027,28777,R_4T2ELhai4gkcMId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
329,4,0,1,0,2,2,0,1,1,1,1,51,0,2,0,1,0,1,0,1,3.6,4,2.25,3,3,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,5,4,4,4,5,3,3,5,5,4,1,5,2,2,4,1,,43.66059875,-70.53209686,3034,R_4ZLFXfUxyZAqyFf,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
330,4,0,2,0,2,2,0,1,1,1,1,23,1,1,1,0,0,1,0,0,4.8,4.33,1.25,2.67,3,1,2,1,3,1,0,0,0,1,0,0,1,0,1,1,5,5,5,4,5,2,5,5,5,5,5,4,2,5,5,5,1,5,2,1,1,1,,35.17070007,-80.79199982,1536,R_54lJ0DwiDgQkmzz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
331,4,0,1,0,1,0,1,1,1,1,1,26,1,5,0,0,0,1,0,1,4.4,4,1.5,2.67,3.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,4,5,3,5,2,5,5,4,4,5,3,3,5,4,4,2,5,2,1,1,2,,42.66549683,-71.59519958,4210,R_54pfYynpEFAvPwx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
332,4,2,2,1,0,1,2,2,1,1,0,23,1,5,1,0,0,1,0,0,2.6,3.5,3.5,2.67,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,2,4,3,4,3,4,3,3,4,4,3,2,4,3,3,5,3,none,42.34579468,-71.55059814,6470,R_56JZsLk5so0ia0Z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
333,4,2,2,0,2,2,1,1,2,1,1,25,0,2,1,0,0,1,0,0,2.4,3.17,4.25,3,3.5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,3,4,3,4,2,4,2,4,2,4,2,3,4,4,5,5,3,,40.792099,-73.94390106,2151,R_5BGLiu7ObeccajP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
334,4,0,1,0,1,0,1,1,1,0,1,57,1,10,1,0,0,1,0,0,4.4,4.17,2.5,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,5,4,5,5,5,5,5,1,5,5,4,5,1,5,3,1,4,2,,44.29969788,-70.36979675,6456,R_5jdQhnCqlYQYnZj,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
335,4,0,1,0,1,0,0,1,1,1,0,29,1,4,0,0,1,0,0,0,5,4.33,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,1,5,1,1,1,1,,42.31370544,-71.19470215,2130,R_5mMMkal0oe6JG1T,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
336,4,1,2,1,1,1,2,1,1,0,0,18,0,9,0,0,1,0,0,0,2.8,2.33,4.5,3.33,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,2,2,2,2,2,4,4,2,1,1,2,4,4,5,5,5,3,,34.3079071,-94.3219986,2420,R_5nkEqpFxUMekQIt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
337,4,0,1,0,1,0,1,1,1,0,1,25,1,5,0,1,0,1,0,0,4.4,3.67,2.25,3,3,2,1,1,5,1,0,0,0,1,0,0,1,0,1,0,5,4,5,4,4,2,4,4,5,5,5,5,1,4,3,4,1,4,3,2,3,1,,40.43600464,-74.48500061,6320,R_5zEwqQU3Nx8NxtP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
338,4,0,1,0,1,0,0,1,1,1,1,43,1,2,0,0,1,0,0,0,4.4,3.83,1.75,3,3,1,1,1,3,1,0,0,0,1,0,0,0,0,1,1,4,4,5,4,5,3,5,4,5,3,5,4,2,4,3,4,3,5,2,1,3,1,,41.30810547,-72.92819977,4901,R_6fiXZOdlZ67ceNL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
339,4,0,1,0,1,0,1,1,1,1,1,36,1,7,0,0,0,0,0,0,5,3.67,2.25,2.67,2.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,5,4,5,3,5,2,4,4,5,5,1,4,3,2,2,2,,45.28739929,-93.43360138,1027,R_6Gd3llQdQpVornD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
340,4,0,0,0,1,0,0,1,1,1,0,50,0,5,0,1,0,1,0,0,5,4.17,1.25,3,3.5,1,1,1,3,1,0,0,0,1,0,0,1,0,1,1,5,5,5,5,5,2,4,5,4,5,5,5,1,5,5,4,1,5,1,1,2,1,,42.35710144,-71.06549835,4240,R_6loeHiF2QwQm0QJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
341,4,0,1,0,1,0,0,1,1,1,1,21,1,6,1,0,0,1,0,0,4.8,3.67,2.5,3.33,2.5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,3,4,4,4,4,5,3,3,4,4,5,1,5,3,3,3,1,none,46.68850708,-67.9910965,6330,R_6mbcyrj4wmFuEV7,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
342,4,1,0,0,1,1,1,1,1,1,0,20,0,6,0,0,0,0,1,0,3.2,4.17,2.75,3,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,4,2,4,4,5,4,5,5,1,4,4,2,4,4,4,2,3,2,,43.18710327,-70.91000366,6776,R_6PXRlYCPNLWkyEZ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
343,4,0,1,0,1,0,1,1,1,0,1,19,0,11,0,0,0,0,1,0,4.4,4,2.25,4,3.5,1,1,1,3,1,0,0,0,1,0,0,0,0,0,1,4,4,4,5,5,2,1,4,5,5,5,3,3,3,4,3,2,5,2,2,3,2,,41.9691925,-72.01470184,1747,R_6tKvYgpRwpGKYIJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
344,4,0,2,0,2,2,0,1,1,1,1,22,1,7,0,0,0,1,0,1,5,4.5,2,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,5,5,5,5,5,4,2,5,5,5,2,5,2,2,2,2,,42.96609497,-70.98809814,2446,R_6VuQlrLPWH4RnMx,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
345,4,0,1,0,1,0,0,1,1,0,1,34,1,1,1,0,1,0,0,1,4.2,4.33,2.25,2.67,3,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,4,2,5,3,4,5,5,3,3,5,5,3,2,5,3,2,3,1,,42.38000488,-71.13289642,2130,R_6XaRkSzHHtkdA9v,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
346,4,0,1,1,1,0,1,1,1,1,0,22,1,5,1,0,1,0,0,0,4.2,4.17,2.75,4,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,3,4,3,5,5,4,5,3,3,5,5,5,1,5,4,2,4,1,This survey is valuable because it makes survey takers decide on how they want to impact the environment. ,42.2848053,-71.07409668,2155,R_6zFMEXiuo6JhBxX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
347,4,0,1,0,1,0,0,1,1,1,0,34,0,2,1,0,1,0,0,1,4.6,4,2.25,3.67,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,4,5,5,5,3,3,5,4,2,5,5,5,3,5,2,3,3,1,,41.36169434,-71.80239868,6088,R_71iNBFYHgguGso5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
348,4,0,1,0,1,0,1,1,1,1,0,29,1,7,1,0,0,0,1,0,5,4.33,1,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,5,5,5,5,5,5,1,5,5,5,1,5,1,1,1,1,,41.68559265,-72.73120117,6471,R_7364pEfSwZbety5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
349,4,1,0,1,1,0,1,1,1,1,0,24,1,1,1,0,0,1,0,0,3,3.83,2.25,2.67,2,1,2,1,3,1,0,0,1,0,0,0,1,0,0,0,4,3,4,2,2,1,4,1,5,5,5,4,2,3,3,3,2,5,3,2,3,1,,41.91130066,-71.12999725,6457,R_74gDGFzRbg17jAV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
350,4,1,2,0,1,2,1,1,1,1,0,41,0,6,0,0,1,0,0,0,3.4,3.67,2,3.33,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,4,2,3,4,4,4,5,3,3,4,4,4,2,4,2,2,2,2,no thank you,42.50480652,-71.19560242,2364,R_74LJ8nixoVPRv81,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
351,4,0,1,0,1,0,0,1,1,1,1,32,1,7,1,0,1,0,0,0,4.6,4.33,1,2.33,3,2,1,1,3,1,0,0,0,1,0,0,0,0,1,0,5,5,4,5,4,1,5,5,5,5,5,5,1,5,5,5,1,5,1,1,1,1,,42.38000488,-71.13289642,6790,R_78tNW32zHdAnvI9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
352,4,0,2,0,2,2,0,1,1,1,0,41,0,6,1,0,0,1,0,0,3.8,3.5,2,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,2,4,4,3,4,5,2,4,4,4,4,2,4,2,2,2,2,,43.23449707,-71.52269745,2364,R_79BO6LOktjfGe2x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
353,4,1,1,1,1,1,1,1,1,0,0,36,0,3,0,0,0,1,0,0,3.8,4,2.25,2.67,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,4,3,4,4,4,4,2,4,4,3,4,4,2,2,2,3,,42.21670532,-83.74060059,4106,R_7TFdGWuq4yWiVvv,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
354,4,0,1,1,1,0,0,1,1,1,1,36,1,4,1,0,0,1,0,0,3.8,3.67,2.75,3.33,3.5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,4,5,4,4,5,3,3,4,3,4,2,5,3,2,4,2,,41.85270691,-72.73619843,2155,R_8cTb4VIGELREwHX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
355,4,0,1,0,1,0,0,1,1,1,1,35,1,1,0,1,0,1,0,0,4.8,4.33,1,3.67,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,5,5,1,5,5,5,2,4,5,5,5,1,5,1,1,1,1,,42.33859253,-71.85310364,2067,R_8dicYIpm2nFQfiJ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
356,4,0,1,0,1,0,0,1,1,1,1,41,0,2,0,0,1,0,0,1,3.8,3.67,1.25,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,4,4,4,4,5,4,2,4,4,4,2,4,1,1,2,1,,43.18710327,-70.91000366,2921,R_8H569CAJCPI3gEt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
357,4,0,1,0,1,0,0,1,1,1,1,35,1,7,0,0,0,0,1,1,4,3.67,2.75,3.67,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,5,4,4,5,3,3,4,4,5,1,5,3,2,4,2,,51.5,-0.130004883,2135,R_8iFELvYBcFeQjCR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
358,4,0,2,0,2,2,0,1,1,1,1,27,1,7,1,0,0,1,0,0,3.5,3.33,3.5,2.67,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,,3,2,4,3,3,4,4,3,3,3,3,3,3,4,4,4,4,2,,42.9703064,-72.27999878,6109,R_8iGFBKFtCpmmrXf,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
359,4,1,1,0,1,0,1,1,1,1,1,34,0,5,0,0,1,0,0,0,3,2.67,3.75,3.33,3,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,2,3,4,4,4,2,5,3,3,2,2,4,2,4,4,3,5,3,,42.52789307,-70.92870331,1430,R_8xn6ieyQM4RCCl7,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,4,0,1,0,1,0,0,1,1,1,0,35,0,1,0,0,1,0,0,0,3,4.17,1.5,3.67,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,5,4,5,5,1,4,5,3,2,5,1,1,3,1,,41.62980652,-71.66770172,6010,R_9EqxUElUr0iPF9X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
361,4,0,1,0,2,2,1,1,1,1,1,22,0,6,0,0,0,1,0,0,4.4,4,1.75,3.33,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5,3,4,3,5,3,5,3,3,4,5,3,2,5,2,1,3,1,,42.17610168,-71.59999847,1585,R_9S3apTJcJ7QG6Rn,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
362,4,0,1,0,1,0,1,1,1,1,1,26,1,1,0,0,0,0,0,1,4,3.5,2.75,3,3,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,4,3,5,3,3,4,4,4,1,5,3,2,4,2,,41.77589417,-72.52149963,3781,R_9toXwBOO5RJRFkh,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
363,4,0,1,0,1,0,1,1,1,1,0,25,0,4,1,0,0,1,0,0,4.6,3.83,2.75,3,3.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,4,3,4,5,4,3,4,3,3,4,4,4,3,5,3,1,4,3,,41.8500061,-87.65000153,3857,R_9Y0d73UAxa76Del,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
