ResponseID	IPAddress	StartDate	EndDate	finished	att_w_US	oper	const_st	wf_rec	sup	opp	dis	skep	int	af	con	cur	ap	enth	app	att1	first_st	gender	age	zip	zip2	ethnic_or	White European	Other	Other_TEXT	edu	income	employ	att2	pol	pol_other	rec	abuse_nep	bal_r_nep	crisis_r_nep	spaceship_nep	bau_nep	extract_r_ins	loss_r_ins	decade_r_mor	comm_rel	wild_rel	clean_inst	tech	tech_r	iden_rel	kin_rel	right_r_mor	health_rel	other_rel	kin_met	resp_met	iden_met	other_met	mean_nep	mean_rel	mean_met	mean_inst	mean_mor	feedback	lat	long
R_eSgMhuuFVr2bN5P	32.213.103.247	7/10/15 13:23	7/10/15 13:29	1	2	1	5	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	35	6479	6479	White European	1	0		6	7	1	4	3		3	3	1	1	4	1	4	3	5	4	5	5	3	3	4	4	5	4	5	1	2	1	1	2	4.33	1.25	4	3		41.60049438	-72.87640381
R_0eVImlwn2BEANIF	75.133.103.85	7/11/15 7:00	7/11/15 7:23	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	38	6488	6488	White European	1	0		3	4	1	4	1		3	4	3	5	4	5	2	2	5	4	4	5	5	1	4	3	5	2	5	4	2	4	2	4.2	3.67	3	3.67	3		41.46749878	-73.24060059
R_eLlIHaesAqsqFZX	76.119.0.117	7/26/15 21:56	7/26/15 22:08	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	23	6492	6492	"Hispanic, Latino or Spanish"	1	0		4	6	5	4	1		2	4	4	5	4	4	3	4	3	4	4	5	4	2	4	4	4	2	4	3	2	3	2	4.2	3.67	2.5	3.33	2.5		41.456604	-72.81030273
R_cBJqORad18yFTk9	130.132.173.252	7/27/15 6:41	7/27/15 6:52	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	24	6511	6511	White European	1	0		7	5	5	4	1		3	5	4	5	5	5	4	5	5	4	4	5	4	2	4	4	4	2	5	2	1	2	1	4.8	3.83	1.5	3.33	3.5		41.30810547	-72.92819977
R_ag6JHiFNXubHXDv	32.209.135.30	7/26/15 19:53	7/26/15 20:07	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	20	6512	6512	White European	1	0		4	7	5	4	1		4	5	5	4	4	4	3	4	4	4	4	5	4	2	4	4	4	3	4	3	2	3	2	4.4	3.83	2.5	3.33	3	N/A	41.28329468	-72.86530304
R_9mpG8C9qo1cIqrz	12.236.143.114	7/13/15 5:36	7/13/15 5:49	1	1	3	5	2	0	0	0	1	1	0	1	1	0	0	0	0	2	1	42	6615	6615	White European	0	1	white	3	5	1	4	3		2	5	3	2	2	5	2	3	4	4	3	4	2	4	4	4	4	2	4	3	3	2	2	3.4	3.5	2.5	3	3	this was interesting. thank you	41.17370605	-73.1364975
R_b7b4q1XNdpUpzed	64.47.238.254	7/27/15 12:51	7/27/15 13:05	1	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	27	6615	6615	Latino	0	1	Latino & Caucasian 	6	6	1	4	5		1	2	2	2	2	2	3	3	4	4	4	4	3	3	3	4	4	2	4	4	2	4	2	2	3.5	3	3.33	3		41.34179688	-73.23169708
R_3BHxg7xEcXZrZMF	76.28.24.7	7/10/15 15:28	7/10/15 15:41	1	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	20	6708	6708	Black or African American	0	0		4	7	5	4	1		4	4	5	4	4	4	2	5	5	4	2	4	2	4	2	5	4	2	4	3	3	5	1	4.2	3.17	3	2.33	3.5		41.55140686	-73.06520081
R_9p2crtBGTm54x6J	67.80.104.109	7/10/15 16:20	7/10/15 16:30	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	30	6708	6708	White European	1	0		7	7	1	4	3		2	4	2	3	4	2	2	2	2	3	4	4	4	2	4	4	4	2	4	3	2	4	3	3	3.5	3	3.33	2		41.75590515	-73.2154007
R_6nfI0zvXDXzSLhr	32.212.176.238	7/14/15 18:41	7/14/15 18:54	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	31	6712	6712	White European	1	0		7	8	1	4	1		4	5	4	5	4	5	3	5	5	5	5	5	4	2	5	5	5	1	5	2	1	2	1	4.6	4.33	1.5	3	3	N/A	41.49940491	-72.97640228
R_0uiEagDZ8utTBJ3	76.28.21.15	7/16/15 21:01	7/16/15 21:15	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	63	6716	6716	Black or African American	0	0		7	8	1	4	1		4	5	5	5	5	5	4	5	5	5	4	5	3	3	5	5	5	5	5	1	1	1	1	5	4.83	1	3.33	3	"no, thank you."	41.59890747	-72.9776001
R_0lK5HskKZ1QhchL	73.4.191.205	7/13/15 16:59	7/13/15 17:07	1	2	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	5	1	26	6770	6770	White European	1	0		4	3	1	4	5		3	5	4	4	4	4	2	5	5	4	5	5	3	3	5	5	5	2	5	3	1	3	1	4.2	4.33	2	2.67	3		41.48779297	-73.06269836
R_25g7WY80OPq9fHT	97.107.166.130	7/17/15 6:27	7/17/15 6:36	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	30	6770	6770	White European	1	0		6	8	1	4	3		2	5	3	4	5	3	2	2	3	4	4	5	4	2	4	3	3	2	5	4	3	4	2	4	3.67	3.25	3.67	3		41.17370605	-73.1364975
R_6PXRlYCPNLWkyEZ	75.135.119.15	7/20/15 14:54	7/20/15 15:09	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	20	6776	6776	White European	1	0		4	6	1	4	3		1	4	2	4	2	4	2	4	4	5	4	5	5	1	4	4	2	4	4	4	2	3	2	3.2	4.17	2.75	3	4		41.61230469	-73.41210175
R_bedlXxHaLECHU6V	75.135.113.48	7/27/15 17:30	7/27/15 17:46	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	28	6776	6776	White European	1	0		6	6	1	4	2		4	4	4	4	4	4	3	4	4	5	4	5	2	4	4	4	4	2	5	3	2	2	1	4	4	2	3.33	3		41.61230469	-73.41210175
R_eXKLQwf9XpktlmR	24.151.61.56	7/11/15 11:14	7/11/15 11:23	1	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	4	2	22	6776	6776	White European	1	0		4	9	1	4	3		3	4	4	4	3	4	3	4	3	4	4	5	2	4	4	5	4	2	4	2	2	3	3	3.8	3.83	2.5	3.33	2.5	Interesting.	41.61230469	-73.41210175
R_0PwlUujFg5mZFGJ	73.219.250.48	7/10/15 15:20	7/10/15 15:28	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	28	6779	6779	White European	1	0		6	6	5	4	1		4	4	4	5	5	3	4	3	3	3	4	5	4	2	2	3	4	4	4	3	3	5	3	4.2	3.33	3.5	4	2.5		41.418396	-72.90730286
R_6rEMPZ6jxEWzWpn	67.249.16.209	7/20/15 13:23	7/20/15 13:31	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	5	1	21	6790	6790	White European	1	0		4	1	5	4	3		4	5	3	5	4	5	2	5	4	5	5	5	3	3	5	5	4	3	5	3	1	3	1	4.4	4.67	2	2.67	3	Loved this survery	44.66090393	-74.92579651
R_78tNW32zHdAnvI9	204.130.14.70	7/13/15 11:56	7/13/15 12:02	1	2	1	1	3	1	0	0	0	1	0	0	0	0	1	0	0	5	1	32	6790	6790	White European	1	0		6	7	1	4	3		2	5	5	4	5	4	1	5	5	5	5	5	5	1	5	5	5	1	5	1	1	1	1	4.6	4.33	1	2.33	3		41.74240112	-72.69049835
R_0wSgxCUGcd1bXKJ	75.134.4.93	7/20/15 12:08	7/20/15 12:17	1	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	1	3	1	33	6804	6804	White European	1	0		6	8	4	5	3		2	4	4	4	4	3	3	4	5	4	4	5	2	4	5	5	4	2	4	1	1	3	1	3.8	4	1.5	3.33	3.5		41.46730042	-73.38829803
R_0NiiDA0LUqBKurP	32.212.160.106	7/25/15 13:12	7/25/15 13:18	1	2	1	1	2	1	0	0	0	0	0	0	1	0	0	1	0	5	2	19	6810	6810	White European	1	0		7	6	1	4	1		2	5	5	5	2	5	3	4	4	5	5	5	4	2	4	4	4	2	5	1	1	4	2	4.4	4.17	2	3.33	3		41.37809753	-73.46910095
R_1NRgzUxHONK9Jtz	173.9.70.22	7/14/15 13:10	7/14/15 13:38	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	2	2	25	6812	6812	White European	1	0		6	11	1	4	3		3	4	2	3	3	3	2	2	2	4	3	3	4	2	3	4	2	4	4	2	2	1	3	3	3.67	2	3	3		41.37809753	-73.46910095
R_2gIhRA96q3HNnzT	32.218.92.66	7/10/15 18:40	7/10/15 18:59	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	35	6850	6850	"Hispanic, Latino or Spanish"	0	0		6	6	1	4	3		4	4	3	4	4	3	3	3	2	4	3	4	1	5	3	3	2	2	4	4	4	5	3	3.6	3.17	4	3.33	3		41.28329468	-72.86530304
R_cuonXDpuAwB7EUd	68.196.26.93	7/16/15 21:34	7/16/15 21:41	1	2	3	5	4	0	0	0	0	0	0	0	0	0	0	0	1	4	1	21	6854	6854	"Hispanic, Latino or Spanish"	0	0		4	1	5	4	5		4	5	3	3	2	3	3	5	4	4	3	5	3	3	3	3	4	2	4	5	5	5	3	3.2	3.17	4.5	3	3		41.14489746	-73.34279633
R_eycEeieXrYzisap	68.196.178.163	7/13/15 9:38	7/13/15 9:51	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	26	6854	6854	White European	1	0		7	3	1	4	3		4	3	2	4	5	5	2	4	3	4	3	4	4	2	4	4	3	3	5	2	3	4	3	3.8	3.83	3	2.67	3	"No comments, but the survey did make me think a little more about the effects of plant and animal life in the oceans more."	41.12710571	-73.44159698
R_eDqbEJUdasHpmU5	184.153.17.19	7/22/15 18:41	7/22/15 18:47	1	1	1	2	1	0	0	0	1	1	0	1	1	0	1	1	0	3	2	22	6883	6883	White European	1	0		4	10	5	4	1		3	3	4	3	3	3	2	2	2	2	4	4	5	1	3	2	1	3	4	4	2	4	2	3.2	3	3	3.33	3.5	none	40.76939392	-73.96089935
R_74jwdrwcyshimix	67.80.83.174	7/11/15 18:21	7/11/15 18:31	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	19	6896	6896	White European	1	0		4	7	5	4	1		4	4	4	5	4	4	3	4	5	4	4	5	4	2	5	5	5	2	5	3	1	3	2	4.2	4.17	2.25	3.33	3	Very interesting survey. I think wind farms will be a huge part of sustainable energy in the future. 	41.30220032	-73.38829803
R_cN2EX7Fmw5AK5W5	24.184.222.111	7/22/15 18:22	7/22/15 18:40	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	38	6902	6902	White European	1	0		7	11	4	4	3		1	3	4	4	3	3	2	3	3	4	4	4	3	3	2	4	4	2	4	4	3	4	2	3.4	3.33	3.25	3	2.5		41.06100464	-73.54290009
R_3vIN0Gt4GOykklL	68.37.223.200	7/10/15 15:05	7/10/15 15:17	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1	2	27	6905	6905	White European	1	1		6	7	5	4	3		3	4	4	4	4	4	1	5	4	5	2	5	4	2	4		4	2	4	4	3	4	2	4	3.4	3.25	2.33	3		42.21670532	-83.74060059
R_eeot0CF8zaFqtYp	216.46.66.146	7/22/15 7:24	7/22/15 7:30	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	33	6905	6905	White European	1	0		6	6	1	4	2		2	2	3	4	2	3	2	3	2	3	2	4	4	2	4	2	1	3	2	5	3	5	5	2.8	2.67	4.5	3	3.5		41.05340576	-73.53869629
R_bNTkn5kWlYmrCuN	69.248.134.21	7/20/15 12:52	7/20/15 12:59	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	39	8816	8816	White European	1	0		6	5	2	4	3		4	5	4	4	5	4	4	4	4	5	5	5	3	3	5	5	4	1	5	1	1	1	1	4.4	4.33	1	3.67	3		40.43600464	-74.48500061
R_8wee3dWnHR6iKBT	88.140.177.151	7/22/15 1:24	7/22/15 1:48	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	34	8844	8844	Black or African American	0	0		7	4	1	4	5		1	5	4	4	4	4	2	2	4	4	4	5	4	2	5	5	5	2	4	2	2	3	1	4.2	4	2	3.67	2.5	I'm also concern since i'm am renewable energy worker. Me must keep our environment safe.	48.08329773	-1.683303833
R_02Il4uscqNJuWBT	24.90.220.66	7/11/15 10:14	7/11/15 10:23	1	1	1	1	3	1	0	0	0	1	0	0	1	0	1	1	0	5	2	28	11101	11101	White European	1	0		6	9	1	4	1		1	5	3	5	5	5	2	2	2	5	5	5	5	1	3	3	2	4	5	3	2	2	1	4.6	4.17	2	3.67	3		40.74000549	-73.93609619
R_bClxERZDA7gvv0N	74.76.198.227	7/20/15 11:24	7/20/15 11:32	1	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	1	4	1	25	12204	12204	White European	1	0		7	5	1	4	2		2	4	4	4	4	4	4	4	4	4	3	4	3	3	4	4	4	2	4	2		3	3	4	3.5	2.67	3.33	3		42.68659973	-73.72899628
R_7OoNH8Qb3uBnaW9	107.219.13.123	7/15/15 17:52	7/15/15 17:58	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	25	28211	28211	White European	1	0		6	7	1	4	3		4	3	3	2	4	3	2	2	2	4	2	5	5	1	3	4	4	3	4	3	2	3	3	3	3.33	2.75	3.67	2		35.17070007	-80.79199982
R_0NeD22cad3dbpvn	71.68.123.101	7/20/15 15:22	7/20/15 15:36	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	51	28212	28212	White European	1	0		6	3	1	4	3		4	4	3	4	3	4	3	3	4	3	2	5	3	3	3	3	4	2	4	4	3	4	1	3.6	2.83	3	3.67	3	No feedback at this time. 	35.186203	-80.74790192
R_4T2ELhai4gkcMId	192.228.94.117	7/11/15 18:04	7/11/15 18:11	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	2	27	28777	28777	White European	1	0		3	2	1	4	3		3	5	4	5	4	4	2	5	1	4	4	5	4	2	5	4	5	1	5	3	4	3	1	4.4	3.83	2.75	2.67	1		38	-97
R_3K4YYu69VKmc01n	199.67.17.19	7/27/15 11:52	7/27/15 12:00	1	1	4	2	3	0	0	0	0	0	0	0	0	0	0	0	1	3	2	44	29420	29420	White European	1	0		6	7	1	4	3		5	2	2	2	2	2	2	2	2	2	2	4	4	2	2	2	2	4	3	5	5	5	5	2	2.5	5	3.33	3		32.93260193	-79.97979736
R_aYurtBVHOkIhPwh	153.9.0.37	7/11/15 12:45	7/11/15 13:05	1	1	3	2	3	0	0	0	1	1	0	1	1	0	0	0	0	4	2	44	29420	29420	White European	1	0		6	7	1	4	3		5	2	2	2	2	2	2	2	2	2	2	3	4	2	2	2	2	3	4	5	5	5	4	2	2.5	4.75	3	3		32.78309631	-79.93699646
R_3Dw9IrzI1itpybr	71.199.81.133	7/20/15 10:47	7/20/15 10:54	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	2	31	32065	32065	White European	1	0		5	7	1	4	3		1	4	3	2	4	3	2	3	3	4	4	5	4	2	3	4	3	2	4	3	2	2	2	3.2	3.5	2.25	3.33	3		30.12939453	-81.77749634
R_0DMHiyIBCc8lqvj	66.191.89.81	7/11/15 14:26	7/11/15 14:33	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1	24	53719	53719	White European	1	0		6	6	1	4	1		4	4	4	5	3	4	3	4	4	3	3	5	4	2	3	1	3	3	5	4	4	4	2	4	3	3.5	3.33	3.5		43.02859497	-89.51809692
R_ezFAqUG11Mqi0v3	24.14.67.200	7/14/15 9:17	7/14/15 9:46	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	5	1	32	60602	60602	Asian	0	0		6	6	4	4	3		4	5	5	5	5	5	4	4	5	5	5	5	1	5	5	5	5	1	5	1	1	1	3	5	4.33	1.5	3.67	3	"I come across people who don't care about the environment almost every other day. Their attitude goes like this - if its a little hot, switch the AC on; if it is cold, switch the heater on; if you have money, buy any number of cars, even you need just one or don't need one at all; open the tap/shower in full force and just don't bother to control the water flow; leave the lights on only to create an ambience even when there is plenty of sunlight available; Do all kinds of exercise, in the name of exercise alone - walk, run, jump, dance and what not, but never 'walk' to a nearby store!; Lastly, give the excuse that one person alone cannot create any difference."	42.0092926	-88.09259796
R_e33J1ub9FfHSyot	70.179.140.54	7/13/15 8:02	7/13/15 8:13	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	42	66503	66503	White European	1	0		6	10	4	4	2		3	4	2	4	4	3	2	2	3	4	4	4	4	2	4	3	3	2	4	3	3	3	2	3.4	3.5	2.75	3.33	3		39.10229492	-96.52459717
R_eh5pcVEURr1WeNv	70.179.140.54	7/21/15 7:20	7/21/15 7:26	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	42	66503	66503	White European	1	0		6	11	4	4	2		3	3	3	3	4	3	2	2	3	4	4	4	4	2	4	4	4	2	4	3	2	3	3	3.2	3.67	2.75	3.33	2.5		39.24830627	-96.68489838
R_eaMevRytmPlQRG5	137.48.249.80	7/20/15 13:14	7/20/15 13:22	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	36	68007	68007	White European	1	0		7	6	1	4	2		5	3	4	2	4	2	2	4	4	4	4	5	4	2	4	2	4	2	4	4	3	3	3	3	3.33	3.25	3	3		41.29170227	-96.1710968
R_3eHmgQHFnS4STL7	27.34.2.9	7/26/15 6:18	7/26/15 6:29	1	2	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	2	27	77046	77046	American Indian or Alaska Native 	1	0		6	5	1	4	1		4	5	4	2	5	3	1	4	4	3	4	5	4	2	5	3	5	5	1	1	2	3	3	3.8	3.5	2.25	2.67	2.5		27.71670532	85.31671143
R_3t9tMyEF2YZanwV	50.173.201.227	7/27/15 15:21	7/27/15 15:41	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	4	2	27	95363	95363	White European	1	0		3	1	3	5	1		3	4	4	4	4	4	3	5	4	4	4	5	3	3	5	5	5	3	4	1	2	2	1	4	4.17	1.5	3	2.5		37.63920593	-120.9736023
																																																	FALSE																	
