ID,Block,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,ResponseID,first_of_many,gender,age,zip_code,Amer_Ind,Asian,Black,Hispanic,Island,Middle_East,North_African,White,Other,Other_text,education,income,employment,attention2,pol_party,pol_party_other,freq_rec,nat_air_water,tech_sol,hum_abuse,balance_nat,ecol_crisis,nat_res,spaceship,hum_right,ecol_cat,lose_hab,plants_and_an,resp_harm,impact_dec,who_I_am,health_nat,think_wild,place_comm,citizen_care,family,identify,hum_elsewhere,feedback,lat,long,IPAddress,StartDate,EndDate,oper,att_w_US,const_st,wf_rec,attention_att
63,1,0,1,1,1,0,0,0,1,R_4Vhw34Ky39LASoZ,Less likely to support,Female,35,2920,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Out of work,"Yes, I am an MT worker ",Republican party,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Stongly Disagree,Disagree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",No feedback or comments thank you,41.76939392,-71.46759796,68.230.131.52,7/25/15 6:30,7/25/15 6:43,Yes,Positive,Tolerated,No difference,None of the Above
22,1,0,1,2,1,0,2,0,1,R_4VN278d6PHU55eB,Much more likely to support,Male,20,6010,0,Asian,0,0,0,0,0,0,0,,Bechelor degree,"$15,000-$24,999",Student,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.28570557,-71.82920074,66.189.117.183,7/12/15 13:16,7/12/15 13:22,Yes,Very positive,Encouraged,More likely,None of the Above
259,3,0,0,0,0,1,0,1,1,R_4YM3Z11a6BePDaB,No effect on my attitude,Male,32,2148,0,0,0,0,0,0,0,White European,0,,High school graduate,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Republican party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",n/a,42.42469788,-71.11119843,98.216.102.187,7/22/15 16:57,7/22/15 17:02,Yes,Very positive,Encouraged,No difference,0
289,3,1,0,1,1,0,0,0,1,R_4Z0Y1kYXgWdDSf3,More likely to support,Female,30,2703,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$25,000-$34,999",Self-employed,"Yes, I am an MT worker ",Independent,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",None,40.67019653,-73.89440155,107.107.59.2,7/21/15 13:43,7/21/15 13:55,Yes,Positive,Tolerated,No difference,None of the Above
246,3,0,0,1,1,0,0,0,1,R_4Z7dgqxQPC6fnBr,More likely to support,Female,33,1082,0,0,0,0,Native Hawaiian or Other Pacific Islander,0,0,White European,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Strongly Agree,Agree,Disagree,Stongly Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",none,42.29910278,-72.27570343,24.61.237.15,7/21/15 7:09,7/21/15 7:18,Yes,Very positive,Encouraged,No difference,None of the Above
300,4,0,1,0,2,2,0,1,1,R_4ZLFXfUxyZAqyFf,No effect on my attitude,Female,51,3034,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$10,000-$14,999",Self-employed,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Stongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",,31.95219421,-97.34590149,75.91.159.198,7/10/15 14:15,7/10/15 14:24,Yes,Positive,Not sure,No difference,None of the Above
109,2,1,1,0,1,1,1,1,1,R_4ZmRsf3Jg7xcJdH,Less likely to support,Male,30,4101,0,0,0,0,0,0,0,White European,0,,High school graduate,"$10,000-$14,999",Employed for wages,"Yes, I am an MT worker ",None,,"Rarely, 1-5 times/year",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.23890686,-71.08100128,76.118.227.47,7/11/15 6:59,7/11/15 7:11,Yes,Very positive,Discouraged,Less likely    ,None of the Above
93,1,2,2,2,2,2,2,2,2,R_50bTj8paHBwSlHD,No effect on my attitude,Male,57,2149,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$35,000-$49,999",Retired,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,,42.42810059,-71.05460358,50.176.13.193,7/15/15 12:58,7/15/15 13:12,Yes,Neutral,Tolerated,No difference,None of the Above
191,3,0,0,1,1,0,0,1,1,R_54GKsJiZ7KDpbcp,More likely to support,Female,63,4364,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Disagree,Stongly Disagree,Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,,44.3296051,-69.86470032,74.65.141.72,7/10/15 17:48,7/10/15 18:00,No,Very positive,Encouraged,No difference,0
344,4,0,2,0,2,2,0,1,1,R_54lJ0DwiDgQkmzz,More likely to support,Female,23,1536,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"Less than $10,000",Student,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Strongly Agree,Agree,Strongly Agree,Stongly Disagree,Stongly Disagree,Agree,Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.12440491,-71.66529846,75.143.27.122,7/16/15 7:40,7/16/15 7:46,Yes,Positive,Encouraged,No difference,0
367,4,0,1,0,1,0,1,1,1,R_54pfYynpEFAvPwx,No effect on my attitude,Female,26,4210,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Employed for wages,"Yes, I am an MT worker ",Democratic party,,"Sometimes, 10-20 times/year",Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Stongly Disagree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,44.08610535,-70.24340057,74.78.128.85,7/26/15 19:58,7/26/15 20:05,Yes,Very positive,Encouraged,No difference,0
158,2,1,1,2,2,1,1,1,2,R_55qQpaisGvSjSS1,More likely to support,Female,39,6078,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$75,000-$99,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Agree,Strongly Agree,Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Strongly Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",I hope this is part of a planning project.. as long as the biodiversity and health of the oceans are a priority in that development.,41.85270691,-72.73619843,159.247.204.160,7/21/15 11:38,7/21/15 11:48,Yes,Positive,Encouraged,Less likely    ,None of the Above
406,4,2,2,1,0,1,2,2,1,R_56JZsLk5so0ia0Z,No effect on my attitude,Male,23,6470,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"$35,000-$49,999",Self-employed,"Yes, I am an MT worker ",Democratic party,,"Every now and then, 5-10 times/year",Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Stongly Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat like</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,43.68330383,4.133300781,92.133.17.108,7/24/15 8:12,7/24/15 8:20,Yes,Positive,Tolerated,Less likely    ,None of the Above
47,1,0,1,1,1,0,0,0,1,R_5ALEck3XOWIRRf7,Much more likely to support,Female,54,2108,0,0,0,0,0,0,0,White European,0,,High school graduate,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>very much like</strong> how I think about the ocean",I do not.,42.27929688,-71.24500275,24.91.54.94,7/20/15 11:12,7/20/15 11:20,No,Positive,Encouraged,No difference,None of the Above
184,3,0,0,1,1,1,0,0,1,R_5Ao3wv4u5dMDnvf,More likely to support,Male,67,4105,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Retired,"Yes, I am an MT worker ",Democratic party,,"Frequently, 20+ times/year",Strongly Agree,Agree,Agree,Disagree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,"Yes, this is <strong>very much like</strong> how I think about the ocean",-99,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",None at this time.,43.81719971,-70.17829895,74.75.10.29,7/10/15 12:43,7/10/15 13:03,Yes,Very positive,Encouraged,No difference,None of the Above
113,2,1,1,0,1,1,1,1,0,R_5bBg3UlRcT9zQXz,Much more likely to support,Male,31,2832,0,0,0,0,0,0,0,White European,0,,Graduate degree or Professional degree ,"$50,000-$74,999",Employed for wages,"Yes, I am an MT worker ",None,,"Rarely, 1-5 times/year",Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean",,41.49760437,-71.73600006,72.221.84.17,7/11/15 12:59,7/11/15 13:10,Yes,Very positive,Encouraged,No difference,None of the Above
401,4,2,2,0,2,2,1,1,2,R_5BGLiu7ObeccajP,No effect on my attitude,Female,25,2151,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$10,000-$14,999",Out of work,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat unlike</strong> how I think about the ocean,"No, this is <strong>very unlike </strong>how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,,42.41630554,-70.99690247,71.192.71.137,7/10/15 19:21,7/10/15 19:34,Yes,Positive,Tolerated,No difference,None of the Above
183,2,2,2,2,2,2,2,2,2,R_5Bzvn7OZ1Ql7D1z,No effect on my attitude,Male,28,1610,0,0,0,0,0,0,0,White European,0,,Some college credit ,"$15,000-$24,999",Student,"Yes, I am an MT worker ",Independent,,"Frequently, 20+ times/year",Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",,42.28930664,-71.79440308,24.151.122.222,7/23/15 21:56,7/23/15 22:07,Yes,Positive,Prohibited,Much less likely,None of the Above
146,2,1,1,0,1,1,1,1,1,R_5cGeZbsxb2e2HEF,No effect on my attitude,Female,30,1027,0,0,0,0,0,0,0,White European,0,,Bechelor degree,"Less than $10,000",Self-employed,"Yes, I am an MT worker ",Independent,,"Rarely, 1-5 times/year",Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Stongly Disagree,Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,Stongly Disagree,Strongly Agree,Stongly Disagree,Strongly Agree,Agree,"Yes, this is <strong>like</strong> how I think about the ocean",This is <strong>somewhat like</strong> how I think about the ocean,This is <strong>somewhat unlike</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean",,42.29029846,-72.64040375,71.10.223.112,7/16/15 16:38,7/16/15 16:48,Yes,Very positive,Encouraged,No difference,None of the Above
210,3,0,0,1,1,0,0,0,1,R_5cKUhdhMsebiGlT,More likely to support,Female,27,2364,0,0,0,0,0,0,0,White European,0,,High school graduate,"$25,000-$34,999",Employed for wages,"Yes, I am an MT worker ",Independent,,"Sometimes, 10-20 times/year",Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Stongly Disagree,Agree,Strongly Agree,This is <strong>somewhat like</strong> how I think about the ocean,"Yes, this is <strong>like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean","Yes, this is <strong>very much like</strong> how I think about the ocean",Thanks!,41.96789551,-71.47589874,66.87.124.171,7/12/15 21:31,7/12/15 21:46,Yes,Positive,Encouraged,No difference,None of the Above
